OBJECTID,BLKGRP,BLOCK,GEOID,GEOID10,ALAND10,AWATER10,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,OP000001,OP000002,OP000003,OP000004,P0020002,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,OP00005,OP00006,OP00007,OP00008,P0030001,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,OP00009,OP00010,OP00011,OP00012,P0040002,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,OP000013,OP000014,OP000015,OP000016,H0010001,H0010002,H0010003,ACRES,Shape_Length,Shape_Area,SqMiles
3702,0069001,1006,110010069001006,110010069001006,9066,0,69,69,64,4,0,0,0,1,0,0,0,0,0,64,4,0,0,0,1,0,0,0,0,61,56,4,0,0,0,1,0,0,0,0,0,56,4,0,0,0,1,0,0,0,0,33,31,2,2.240149,386.311096,9065.56131,0.0035
3703,0069001,1007,110010069001007,110010069001007,5925,0,55,28,26,0,0,1,0,1,0,0,2,0,1,26,0,0,1,0,0,0,0,2,0,29,25,0,0,1,0,1,0,0,2,0,1,25,0,0,1,0,0,0,0,2,0,38,19,1,1.46383,329.216635,5923.910585,0.002287
3704,0069001,1008,110010069001008,110010069001008,6920,0,11,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,6,0,1.709855,348.133258,6919.537718,0.002672
3705,0069001,1009,110010069001009,110010069001009,11719,0,80,80,73,5,0,2,0,0,0,0,0,0,2,71,5,0,2,0,0,0,0,0,0,76,69,5,0,2,0,0,0,0,0,0,2,67,5,0,2,0,0,0,0,0,0,60,54,6,2.895609,447.109869,11718.112484,0.004524
3706,0069001,1010,110010069001010,110010069001010,15831,0,128,124,102,18,0,4,0,0,1,0,3,0,1,101,18,0,4,0,0,1,0,3,0,108,85,15,0,4,0,0,1,0,3,0,1,84,15,0,4,0,0,1,0,3,0,66,64,2,3.911027,508.51221,15827.362841,0.006111
3707,0069001,1011,110010069001011,110010069001011,23554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.820054,616.16134,23552.920973,0.009094
3708,0069001,1012,110010069001012,110010069001012,18269,0,67,70,52,18,0,0,0,0,0,1,1,0,2,50,18,0,0,0,0,0,1,1,0,65,49,14,0,0,0,0,0,1,1,0,2,47,14,0,0,0,0,0,1,1,0,34,32,3,4.513848,577.117043,18266.895075,0.007053
3709,0069001,1013,110010069001013,110010069001013,3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924299,304.182237,3740.506269,0.001444
3710,0069001,1014,110010069001014,110010069001014,17421,0,111,105,61,39,1,3,0,1,1,0,5,0,4,57,39,1,3,0,1,1,0,5,0,101,59,35,0,3,0,0,1,0,3,0,3,56,35,0,3,0,0,1,0,3,0,69,59,10,3.386831,492.525383,13706.016979,0.005292
3711,0069001,1015,110010069001015,110010069001015,22412,0,18,17,16,0,0,1,0,0,0,0,1,0,2,15,0,0,1,0,0,0,0,0,0,14,13,0,0,1,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,9,9,0,5.53753,600.669063,22409.586891,0.008652
3712,0069001,1016,110010069001016,110010069001016,6206,0,28,28,21,6,0,1,0,0,0,0,0,0,0,21,6,0,1,0,0,0,0,0,0,26,20,5,0,1,0,0,0,0,0,0,0,20,5,0,1,0,0,0,0,0,0,21,16,5,1.533265,394.197019,6204.904172,0.002396
3713,0069001,1017,110010069001017,110010069001017,27508,0,273,262,63,193,1,5,0,0,4,2,7,0,20,46,192,1,5,0,0,3,1,6,0,246,58,177,1,5,0,0,3,2,2,0,16,44,176,1,5,0,0,2,1,2,0,174,170,4,6.796803,699.503427,27505.68394,0.01062
3714,0069002,2000,110010069002000,110010069002000,16252,0,118,113,71,37,0,4,0,1,0,0,4,0,7,66,37,0,4,0,0,0,0,4,0,95,62,27,0,4,0,1,0,0,1,0,4,59,27,0,4,0,0,0,0,1,0,60,55,5,4.015579,539.905631,16250.471816,0.006274
3715,0069002,2001,110010069002001,110010069002001,6419,0,31,31,27,4,0,0,0,0,0,0,0,0,4,23,4,0,0,0,0,0,0,0,0,27,23,4,0,0,0,0,0,0,0,0,3,20,4,0,0,0,0,0,0,0,0,17,17,0,1.585942,398.90566,6418.079553,0.002478
3716,0069002,2002,110010069002002,110010069002002,8062,0,16,16,6,6,0,4,0,0,0,0,0,0,1,5,6,0,4,0,0,0,0,0,0,15,6,6,0,3,0,0,0,0,0,0,1,5,6,0,3,0,0,0,0,0,0,10,10,0,1.992003,394.939915,8061.349892,0.003113
3717,0069002,2003,110010069002003,110010069002003,25995,0,13,13,10,3,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,12,9,3,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,7,6,1,6.422745,651.454633,25991.928142,0.010036
3718,0069002,2004,110010069002004,110010069002004,31747,0,110,95,69,25,0,1,0,0,0,0,0,0,2,67,25,0,1,0,0,0,0,0,0,85,65,19,0,1,0,0,0,0,0,0,2,63,19,0,1,0,0,0,0,0,0,54,43,0,7.844026,701.091923,31743.645089,0.012256
3719,0069002,2005,110010069002005,110010069002005,10380,0,126,126,100,24,0,2,0,0,1,0,1,0,3,97,24,0,2,0,0,1,0,1,0,104,79,21,0,2,0,0,1,0,1,0,3,76,21,0,2,0,0,1,0,1,0,58,56,3,2.564601,468.447021,10378.57001,0.004007
3720,0069002,2006,110010069002006,110010069002006,24375,0,204,193,127,49,1,11,2,3,0,6,3,2,13,120,49,1,11,2,2,0,1,3,2,166,99,47,1,8,2,2,0,3,3,1,10,92,47,1,8,2,1,0,1,3,1,88,85,3,6.02251,622.486589,24372.233601,0.00941
3721,0069002,2007,110010069002007,110010069002007,3758,0,13,13,12,0,0,1,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,12,11,0,0,1,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,6,6,0,0.928456,306.17397,3757.326558,0.001451
3722,0069002,2008,110010069002008,110010069002008,9382,0,35,36,23,13,0,0,0,0,1,0,1,0,1,23,12,0,0,0,0,1,0,1,0,33,21,11,0,0,0,0,0,0,1,0,1,21,10,0,0,0,0,0,0,1,0,21,18,4,2.318112,434.33538,9381.066189,0.003622
3723,0069002,2009,110010069002009,110010069002009,9724,0,65,73,49,19,0,5,0,0,0,0,0,0,0,49,19,0,5,0,0,0,0,0,0,65,45,17,0,3,0,0,0,0,0,0,0,45,17,0,3,0,0,0,0,0,0,27,30,6,2.402669,499.213285,9723.255564,0.003754
3724,0069002,2010,110010069002010,110010069002010,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662416,230.346016,2680.704436,0.001035
3725,0069002,2011,110010069002011,110010069002011,12275,0,62,59,23,27,3,5,0,1,0,0,0,0,1,23,27,3,5,0,0,0,0,0,0,43,19,17,3,3,0,1,0,0,0,0,1,19,17,3,3,0,0,0,0,0,0,28,20,7,3.033005,479.506732,12274.136134,0.004739
3726,0070001,1000,110010070001000,110010070001000,18027,0,181,176,155,11,0,6,0,4,0,1,4,0,14,148,11,0,6,0,1,0,1,0,0,161,140,11,0,5,0,3,0,1,1,0,9,134,11,0,5,0,1,0,1,0,0,104,97,7,4.454704,579.107737,18027.548914,0.00696
3727,0070001,1001,110010070001001,110010070001001,16692,0,110,105,94,9,0,0,0,2,2,1,2,1,7,88,9,0,0,0,2,2,0,2,1,95,84,7,0,0,0,0,1,1,2,1,5,80,7,0,0,0,0,1,0,2,1,58,56,2,3.948338,520.771035,15978.358844,0.006169
3728,0070001,1002,110010070001002,110010070001002,15103,0,72,72,68,0,0,2,0,2,0,0,0,0,0,68,0,0,2,0,2,0,0,0,0,68,66,0,0,0,0,2,0,0,0,0,0,66,0,0,0,0,2,0,0,0,0,43,39,4,3.906092,518.605435,15807.392573,0.006103
3729,0070001,1003,110010070001003,110010070001003,14863,0,139,136,122,9,0,5,0,0,0,0,3,0,5,117,9,0,5,0,0,0,0,3,0,117,104,8,0,5,0,0,0,0,0,0,4,100,8,0,5,0,0,0,0,0,0,73,67,6,3.672366,507.127763,14861.536484,0.005738
3730,0070001,1004,110010070001004,110010070001004,14904,0,105,102,93,8,0,0,0,1,0,0,3,0,4,90,8,0,0,0,0,0,0,3,0,99,87,8,0,0,0,1,0,0,3,0,3,85,8,0,0,0,0,0,0,3,0,66,64,2,3.682476,505.745062,14902.452489,0.005754
3731,0070001,1005,110010070001005,110010070001005,17300,0,128,123,104,10,0,4,0,5,2,1,2,0,15,96,9,0,4,0,0,1,1,2,0,116,95,9,0,4,0,5,1,1,1,0,13,88,8,0,4,0,0,1,1,1,0,71,69,2,4.274596,534.859034,17298.678002,0.006679
3732,0070001,1006,110010070001006,110010070001006,9205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.274458,401.052632,9204.405323,0.003554
3733,0070001,1007,110010070001007,110010070001007,9809,0,108,105,89,14,0,2,0,0,2,0,2,0,3,86,14,0,2,0,0,2,0,2,0,98,81,12,0,2,0,0,2,0,2,0,3,78,12,0,2,0,0,2,0,2,0,53,50,3,2.423712,401.710408,9808.415013,0.003787
3734,0070001,1008,110010070001008,110010070001008,12805,0,153,135,125,6,1,3,0,0,2,1,5,0,3,122,6,1,3,0,0,2,1,5,0,132,118,6,1,3,0,0,2,1,2,0,3,115,6,1,3,0,0,2,1,2,0,97,79,7,3.163887,465.205559,12803.79749,0.004944
3735,0070001,1009,110010070001009,110010070001009,5500,0,120,109,86,23,0,0,0,0,0,0,5,0,3,83,23,0,0,0,0,0,0,5,0,96,76,17,0,0,0,0,0,0,3,0,2,74,17,0,0,0,0,0,0,3,0,63,58,1,1.359938,450.036142,5503.473179,0.002125
3736,0070001,1010,110010070001010,110010070001010,22360,0,135,104,69,33,0,0,0,2,3,3,1,0,6,66,32,0,0,0,1,3,2,1,0,99,65,28,0,0,0,2,2,3,1,0,6,62,27,0,0,0,1,2,2,1,0,88,68,3,5.524844,643.049215,22358.2494,0.008633
3737,0070001,1011,110010070001011,110010070001011,9532,0,69,87,36,50,0,0,0,1,1,1,0,0,3,34,50,0,0,0,0,1,1,0,0,72,31,39,0,0,0,1,1,1,0,0,3,29,39,0,0,0,0,1,1,0,0,41,49,3,2.355289,491.483571,9531.514474,0.00368
3738,0070001,1012,110010070001012,110010070001012,4901,0,34,54,25,28,0,1,0,0,2,1,0,0,6,19,28,0,1,0,0,2,1,0,0,52,23,26,0,1,0,0,2,1,0,0,6,17,26,0,1,0,0,2,1,0,0,19,35,3,1.210876,478.458482,4900.240745,0.001892
3739,0070001,1013,110010070001013,110010070001013,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537248,227.540568,2174.163936,0.000839
3740,0070001,1014,110010070001014,110010070001014,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582433,246.438436,2357.021236,0.00091
3741,0070001,1015,110010070001015,110010070001015,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636832,312.376647,2577.167136,0.000995
3742,0070001,1016,110010070001016,110010070001016,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05451,103.740249,220.5933,8.5e-05
3743,0070002,2000,110010070002000,110010070002000,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.291263,330.899907,5225.557305,0.002018
3744,0070002,2001,110010070002001,110010070002001,2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600628,264.053529,2430.654534,0.000938
3745,0070002,2002,110010070002002,110010070002002,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385115,161.926704,1558.506743,0.000602
3746,0070002,2003,110010070002003,110010070002003,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.292183,333.056668,5229.279381,0.002019
3747,0070002,2004,110010070002004,110010070002004,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661029,269.311382,2675.088112,0.001033
3748,0070002,2005,110010070002005,110010070002005,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422278,171.483152,1708.899285,0.00066
3749,0070002,2006,110010070002006,110010070002006,12480,0,25,25,18,4,0,3,0,0,0,0,0,0,0,18,4,0,3,0,0,0,0,0,0,23,17,3,0,3,0,0,0,0,0,0,0,17,3,0,3,0,0,0,0,0,0,18,15,3,3.083451,451.510914,12478.28505,0.004818
3750,0070002,2007,110010070002007,110010070002007,7926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958418,370.51776,7925.434882,0.00306
3751,0070002,2008,110010070002008,110010070002008,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736946,262.804542,2982.313106,0.001151
3752,0070002,2009,110010070002009,110010070002009,15781,0,92,92,80,11,0,0,0,1,0,0,0,0,8,73,11,0,0,0,0,0,0,0,0,88,76,11,0,0,0,1,0,0,0,0,6,71,11,0,0,0,0,0,0,0,0,55,51,4,3.899248,525.308158,15779.698408,0.006093
3753,0070002,2010,110010070002010,110010070002010,15590,0,181,177,123,51,1,2,0,0,3,0,0,2,2,122,51,1,2,0,0,2,0,0,1,168,112,51,1,2,0,0,1,0,0,2,2,111,51,1,2,0,0,0,0,0,1,83,74,9,3.852042,515.630856,15588.660405,0.006019
3754,0070002,2011,110010070002011,110010070002011,17015,0,98,93,59,30,1,3,0,0,2,1,2,0,8,52,30,0,3,0,0,2,1,2,0,85,53,23,1,3,0,0,2,1,2,0,7,47,23,0,3,0,0,2,1,2,0,49,48,1,4.203986,533.300177,17012.928185,0.006569
3755,0070002,2012,110010070002012,110010070002012,16867,0,57,57,39,14,0,4,0,0,0,0,0,0,0,39,14,0,4,0,0,0,0,0,0,57,39,14,0,4,0,0,0,0,0,0,0,39,14,0,4,0,0,0,0,0,0,40,38,2,4.167419,532.428541,16864.945325,0.006512
3756,0070002,2013,110010070002013,110010070002013,11889,0,23,23,19,0,1,3,0,0,0,0,0,0,0,19,0,1,3,0,0,0,0,0,0,22,18,0,1,3,0,0,0,0,0,0,0,18,0,1,3,0,0,0,0,0,0,10,9,1,2.937576,438.740604,11887.948612,0.00459
3757,0070002,2014,110010070002014,110010070002014,23056,0,161,161,103,36,1,17,0,4,0,0,0,0,7,98,36,1,17,0,2,0,0,0,0,146,101,26,1,16,0,2,0,0,0,0,7,96,26,1,16,0,0,0,0,0,0,97,92,5,5.69663,650.031143,23053.444779,0.008901
3758,0070002,2015,110010070002015,110010070002015,23274,0,14,14,12,2,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,5,5,0,5.750588,652.258619,23271.804017,0.008985
3759,0070002,2016,110010070002016,110010070002016,21374,0,203,200,177,17,1,3,0,2,0,0,0,0,13,171,14,1,3,0,1,0,0,0,0,189,167,13,1,3,0,2,0,0,0,0,10,161,13,1,3,0,1,0,0,0,0,118,116,2,5.281108,635.102013,21371.886267,0.008252
3760,0070002,2017,110010070002017,110010070002017,21303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26346,635.070039,21300.468584,0.008224
3761,0070002,2018,110010070002018,110010070002018,9298,0,14,14,11,3,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,14,11,3,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,14,11,3,2.297429,424.24861,9297.365963,0.00359
3762,0070002,2019,110010070002019,110010070002019,5804,0,584,576,501,57,2,7,4,5,4,1,2,0,55,460,52,2,6,4,0,3,1,2,0,584,501,57,2,7,4,5,4,1,2,0,55,460,52,2,6,4,0,3,1,2,0,0,0,0,1.433954,303.424951,5803.004793,0.002241
3763,0070002,2020,110010070002020,110010070002020,5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.267721,330.31404,5130.28527,0.001981
3764,0070002,2021,110010070002021,110010070002021,2948,0,6,8,1,7,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,5,0,0.728493,267.195219,2948.107875,0.001138
3765,0070002,2022,110010070002022,110010070002022,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325603,242.307553,1317.667368,0.000509
3766,0070002,2023,110010070002023,110010070002023,9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.277883,669.472488,9218.264607,0.003559
3767,0071001,1000,110010071001000,110010071001000,12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.320857,683.668137,13439.032745,0.005189
3768,0071001,1001,110010071001001,110010071001001,7484,0,50,49,13,36,0,0,0,0,0,0,1,0,4,12,33,0,0,0,0,0,0,1,0,41,12,28,0,0,0,0,0,0,1,0,4,11,25,0,0,0,0,0,0,1,0,25,24,1,1.731547,470.424319,7007.321102,0.002706
3769,0071001,1002,110010071001002,110010071001002,22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55697,822.679988,22488.260255,0.008683
3770,0071001,1003,110010071001003,110010071001003,26339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.508083,1216.501563,26337.276329,0.010169
3771,0071001,1004,110010071001004,110010071001004,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109592,103.496563,443.504824,0.000171
3772,0071001,1005,110010071001005,110010071001005,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311482,161.749767,1260.524519,0.000487
3773,0071001,1006,110010071001006,110010071001006,6382,0,86,86,0,86,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,24,24,0,1.576821,342.198864,6381.169007,0.002464
3774,0071001,1007,110010071001007,110010071001007,24622,0,205,204,13,186,4,1,0,0,1,0,1,0,2,11,186,4,1,0,0,1,0,1,0,140,10,126,2,1,0,0,1,0,1,0,2,8,126,2,1,0,0,1,0,1,0,82,76,6,6.0835,1357.238027,24619.053046,0.009505
3775,0071001,1008,110010071001008,110010071001008,23572,0,249,241,98,119,3,4,0,17,3,1,4,0,28,91,117,3,4,0,0,3,1,2,0,217,92,99,3,4,0,13,2,1,3,0,20,88,97,3,4,0,0,2,1,2,0,158,137,21,5.824217,672.347063,23569.770712,0.0091
3776,0071001,1009,110010071001009,110010071001009,15575,0,243,238,44,190,1,3,0,0,5,4,0,0,9,35,190,1,3,0,0,5,4,0,0,162,38,118,1,3,0,0,2,2,0,0,6,32,118,1,3,0,0,2,2,0,0,108,94,14,3.839788,506.838608,15539.068995,0.006
3777,0071001,1010,110010071001010,110010071001010,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227574,159.052095,920.957841,0.000356
3778,0071001,1011,110010071001011,110010071001011,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369605,192.301291,1495.738662,0.000578
3779,0071001,1012,110010071001012,110010071001012,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019119,88.574892,77.372759,3e-05
3780,0071001,1013,110010071001013,110010071001013,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644043,350.773118,6653.207347,0.002569
3781,0071001,1014,110010071001014,110010071001014,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276039,148.864472,1117.089457,0.000431
3782,0071001,1015,110010071001015,110010071001015,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357669,183.000217,1447.43547,0.000559
3783,0071001,1016,110010071001016,110010071001016,28162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.958213,1251.853366,28158.887108,0.010872
3784,0071001,1017,110010071001017,110010071001017,50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.599991,2292.832898,50990.355783,0.019687
3785,0071001,1018,110010071001018,110010071001018,82177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.304475,1421.371864,82169.293644,0.031726
3786,0071001,1019,110010071001019,110010071001019,0,127294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.451697,2477.668324,127280.501194,0.049143
3787,0071001,1020,110010071001020,110010071001020,0,12983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.207835,460.546514,12981.649636,0.005012
3788,0071001,1021,110010071001021,110010071001021,9465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.338717,424.810609,9464.453286,0.003654
3789,0071001,1022,110010071001022,110010071001022,6764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.671043,386.91612,6762.472351,0.002611
3790,0071001,1023,110010071001023,110010071001023,7163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770015,499.335932,7162.996887,0.002766
3791,0071001,1024,110010071001024,110010071001024,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447009,186.889691,1808.979412,0.000698
3792,0071001,1025,110010071001025,110010071001025,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51944,224.963936,2102.101027,0.000812
3793,0071001,1026,110010071001026,110010071001026,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412878,318.14381,1670.856983,0.000645
3794,0071001,1027,110010071001027,110010071001027,3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948344,471.13433,3837.813929,0.001482
3795,0071001,1028,110010071001028,110010071001028,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957474,437.025553,3874.759109,0.001496
3796,0071001,1029,110010071001029,110010071001029,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273815,297.316151,1108.088091,0.000428
