OBJECTID,LICENSE,APPLICANT,TRADE_NAME,ENDORSEMENTS,DESCRIPTIO,CLASS,ADDRESS,ADDRID,BREW_PUB,ENTERTAINMENT,SALES_CONSUMPTION,SIDEWALK_CAFE,SUMMER_GARDEN,TASTING,WINE_PUB,STATUS,TYPE,X,Y,WARD,ZIPCODE
361,ABRA-101642,"Shangari Holdings, LLC",Jefferson Liquors,,Retail - Liquor Store,A,5307 GEORGIA AVENUE NW,295086,,,,,,,,Active,Retail - Liquor Store,397615.92,142946.38,Ward 4,20011
362,ABRA-101025,"Capitol Cash and Carry, LLC",Capitol Cash and Carry,,Wholesaler,B,1110 OKIE STREET NE,285849,,,,,,,,Active,Wholesaler,400899.19,138370.97,Ward 5,20002
363,ABRA-101916,"URBN 14th Street, LLC",Pizzeria Vetri,,Restaurant,C,2221 14TH STREET NW,284294,,,,CHECKED,,,,Active,Restaurant,397260.25,139114.53,Ward 1,20009
364,ABRA-101276,"Czars 11, LLC",Czars 11,,Restaurant,C,2309 18TH STREET NW,242864,,,,,CHECKED,,,Active,Restaurant,396402.52,139125.59,Ward 1,20009
365,ABRA-101774,R Squared Selections LLC,R Squared Selections (Online),,Retail - Liquor Store,A,4221 CONNECTICUT AVENUE NW,309008,,,,,,,,Active,Retail - Liquor Store,394552.23,141770.13,Ward 3,20008
366,ABRA-101283,"RCPG- 22P, LLC",TBD (Formerly Phase I of Dupont),,Tavern,C,1415 22ND STREET NW,279141,,CHECKED,,,,,,Safekeeping,Tavern,395797.34,137915.95,Ward 2,20037
367,ABRA-025268,"Cady's Alley Restaurant Concepts, LLC",Leopold's Kafe Konditorei/L2,,Restaurant,C,3315 CADY''S ALLEY NW,302277,,CHECKED,,CHECKED,,,,Active,Restaurant,394217.26,137442.45,Ward 2,20007
368,ABRA-095700,"Chaplin Restaurant DC, LLC",Chaplin,,Restaurant,C,1501 9TH STREET NW,300567,,CHECKED,,CHECKED,,,,Active,Restaurant,397945.69,137993.59,Ward 6,20001
369,ABRA-099569,"Imm on ""H"", LLC",Imm On H,,Restaurant,C,1360 H STREET NE,65777,,CHECKED,,,,,,Active,Restaurant,401189.6,136954.68,Ward 6,20002
370,ABRA-095984,Nine Nines Inc.,Bell Wine & Liquor,,Retail - Liquor Store,A,1821 M STREET NW,241270,,,,,,CHECKED,,Active,Retail - Liquor Store,396301.54,137563.25,Ward 2,20036
371,ABRA-095828,THABBG INC,Bistroquet,,Restaurant,C,5100 MACARTHUR BOULEVARD NW,224081,,,,,,,,Active,Restaurant,391180.13,139678.17,Ward 3,20016
372,ABRA-095818,Gallagher & Graham LLC,Gallagher & Graham Fine Spirits,,Retail - Liquor Store,A,1939 12TH STREET NW,305807,,,,,,CHECKED,,Active,Retail - Liquor Store,397590.19,138750.62,Ward 1,20009
373,ABRA-097025,Odalys Restaurant LLC,Odalys Restaurant,,Restaurant,C,1200 KENNEDY STREET NW,290220,,CHECKED,,,,,,Active,Restaurant,397555.6,143126.48,Ward 4,20011
374,ABRA-097651,Fourth Street Dining Inc.,Ottoman Taverna,,Restaurant,C,425 I STREET NW,237566,,CHECKED,,CHECKED,,,,Active,Restaurant,398530.44,137094.66,Ward 6,20001
375,ABRA-097569,DEW DROP INN LLC,Dew Drop Inn,,Tavern,C,2801 8TH STREET NE,44723,,CHECKED,,,CHECKED,,,About to Expire,Tavern,400456.87,139787.7,Ward 5,20017
376,ABRA-097605,Red Sea Inc.,Dennies Liquors,,Retail - Liquor Store,A,5000 BENNING ROAD SE,15464,,,,,,,,Active,Retail - Liquor Store,405973,134517.69,Ward 7,20019
377,ABRA-098175,819 Upshur Street LLC,Twisted Horn,,Tavern,C,819 UPSHUR STREET NW,252471,,,,,CHECKED,,,About to Expire,Tavern,397905.98,141582.9,Ward 4,20011
378,ABRA-098268,TNT LLC,Olivia's Diner,,Restaurant,C,1120 19TH STREET NW,241074,,,,,,,,Active,Restaurant,396195.88,137411.08,Ward 2,20036
379,ABRA-098427,"Bricklane DC, Inc.",Brick Lane Restaurant,,Restaurant,C,1636 17TH STREET NW,241698,,,,,,,,Active,Restaurant,396635.25,138275.12,Ward 2,20009
380,ABRA-098173,Proust Partners Limited Company,Wunder Garten,,Tavern,D,150 M STREET NE,303699,,CHECKED,,,,,,About to Expire,Tavern,399639.21,137557.69,Ward 6,20002
381,ABRA-100407,Ms. Hana LLC,Mignot,,Restaurant,C,4815 GEORGIA AVENUE NW,252040,,,,,,,,Active,Restaurant,397683.04,142324.84,Ward 4,20011
382,ABRA-098971,Pekko Beer Wholesale,Pekko Beer Wholesale,,Wholesaler,B,4221 CONNECTICUT AVENUE NW,309008,,,,,,,,Active,Wholesaler,394552.23,141770.13,Ward 3,20008
383,ABRA-099133,3632 Georgia Hospitality LLC,Walters,,Tavern,C,3632 GEORGIA AVENUE NW,232145,,CHECKED,,,CHECKED,,,About to Expire,Tavern,397885.65,140787.36,Ward 1,20010
384,ABRA-100199,Capital Grocery Wholesaler LLC,DC Grocery Cash and Carry,,Wholesaler,B,2910 V STREET NE,150556,,,,,,,,Active,Wholesaler,402860.84,139039.31,Ward 5,20018
385,ABRA-100267,Las Placitas Inc.,Las Placitas,,Restaurant,C,1100 8TH STREET SE,74588,,,,CHECKED,,,,Active,Restaurant,400465.71,134393.01,Ward 6,20003
386,ABRA-098178,"Good Food Markets, LLC",Good Food Markets,,Retail - Grocery,B,2006 RHODE ISLAND AVENUE NE,53027,,,,,,CHECKED,,Active,Retail - Grocery,402099.25,140183.13,Ward 5,20018
387,ABRA-101295,Uni Corp.,Uni Bistro,,Restaurant,C,403 H STREET NE,27727,,,,,,,,Active,Restaurant,399972.52,136904.67,Ward 6,20002
388,ABRA-093180,Le Caprice DC Cafe Bakery Inc.,Le Caprice DC Café Bakery,,Restaurant,D,3460 14TH STREET NW,234578,,,,CHECKED,,,,Active,Restaurant,397137.54,140558.73,Ward 1,20010
389,ABRA-099065,El Sol LLC,El Sol Restaurant & Tequileria,,Restaurant,C,1227 11TH STREET NW,239329,,,,,,,,Active,Restaurant,397679.49,137638.72,Ward 2,20001
390,ABRA-017940,Krakatoa Inc,Chief Ike's Mambo Room,,Tavern,C,1723 COLUMBIA ROAD NW,235939,,CHECKED,,CHECKED,,,,Safekeeping,Tavern,396524.38,139651.17,Ward 1,20009
391,ABRA-098286,"HD Enterprises, Inc.",Hunan Dynasty,,Restaurant,D,215 PENNSYLVANIA AVENUE SE,278073,,,,,,,,Active,Restaurant,399751.89,135472.08,Ward 6,20003
392,ABRA-071007,"Millennium Partners Group, LLC",Cafe Bonaparte,,Restaurant,C,1522 WISCONSIN AVENUE NW,272597,,CHECKED,,,,,,Active,Restaurant,394396.58,137950.78,Ward 2,20007
393,ABRA-000394,Discount Drugs Wisconsin Inc,Rodman's Discount Drugs,,Retail - Grocery,B,5100 WISCONSIN AVENUE NW,265883,,,,,,,,Active,Retail - Grocery,392731.23,143165.7,Ward 3,20016
394,ABRA-000434,Sheldon Plotnick,Target Liquor,,Retail - Liquor Store,A,500 KENNEDY STREET NW,246781,,,,,,,,Active,Retail - Liquor Store,398259.66,143145.77,Ward 4,20011
395,ABRA-001151,The Washington Palm Inc.,The Washington Palm,,Restaurant,C,1225 19TH STREET NW,241296,,,,CHECKED,,,,Active,Restaurant,396264.48,137644.69,Ward 2,20036
396,ABRA-000222,"Bob-kat, Inc.",Minnesota Liquors,,Retail - Liquor Store,A,2237 MINNESOTA AVENUE SE,286751,,,,,,CHECKED,,Active,Retail - Liquor Store,402308.89,133784.95,Ward 8,20020
397,ABRA-013994,P & M Pharmacy Inc,Cathedral Pharmacy,,Retail - Grocery,B,3000 CONNECTICUT AVENUE NW,219893,,,,,,,,Active,Retail - Grocery,395182.06,140225.08,Ward 3,20008
398,ABRA-000850,P & P Corp,La Chaumiere,,Restaurant,C,2813 M STREET NW,272101,,,,,,,,Active,Restaurant,395014.19,137510.22,Ward 2,20007
399,ABRA-001469,The Prime Rib Inc.,The Prime Rib,,Restaurant,C,2020 K STREET NW,242504,,CHECKED,,CHECKED,,,,Active,Restaurant,396007.6,137144.04,Ward 2,20006
400,ABRA-071833,Hunam Inn Inc.,Cobalt/ 30 Degrees/Level One,,Tavern,C,1639 R STREET NW,243123,,CHECKED,,CHECKED,,,,About to Expire,Tavern,396687.8,138326.71,Ward 2,20009
401,ABRA-095396,"DC Wheel Productions, Inc.",Dance Place,,Multipurpose,C,3225 8TH STREET NE,38045,,,,,,,,Active,Multipurpose,400471.46,140274.68,Ward 5,20017
402,ABRA-000939,"Jim Dolan's, Inc.",Kellys Irish Times,,Tavern,C,14 F STREET NW,294990,,CHECKED,,CHECKED,,,,About to Expire,Tavern,399151.38,136575.37,Ward 6,20001
403,ABRA-090781,3636 Woodner Limited Partnership,Sangria Cafe,,Restaurant,C,3636 16TH STREET NW,243225,,,,,,,,Safekeeping,Restaurant,396769.33,140949.77,Ward 1,20010
404,ABRA-000014,John A Booker Jr Inc t/a Coast In Liquors,Coast In Liquors,,Retail - Liquor Store,A,301 FLORIDA AVENUE NE,287371,,,,,,,,Safekeeping,Retail - Liquor Store,399844.44,137724.55,Ward 6,20002
405,ABRA-000301,"Lee-Irving Liquor, Inc.",Irving Wine & Spirits,,Retail - Liquor Store,A,3100 MOUNT PLEASANT STREET NW,236441,,,,,,CHECKED,,Active,Retail - Liquor Store,396737.87,140113.58,Ward 1,20010
406,ABRA-002109,Sook C Kim,Kusa Market,,Retail - Grocery,B,3108 GEORGIA AVENUE NW,232889,,,,,,,,Active,Retail - Grocery,397958.99,140169.19,Ward 1,20010
407,ABRA-014926,Vace Inc,Vace Italian Deli,,Retail - Grocery,B,3315 CONNECTICUT AVENUE NW,219236,,,,,,,,Active,Retail - Grocery,395043.71,140682.07,Ward 3,20008
408,ABRA-014225,"LPM, Inc.",Cactus Cantina,,Restaurant,C,3300 WISCONSIN AVENUE NW,221506,,,,CHECKED,,,,Active,Restaurant,393695.83,140648.61,Ward 3,20016
409,ABRA-098753,"Potomac Riverboat Company, LLC",Matthew Hayes,,Marine Vessel,D,205 STRAND ST ALEXANDRIA VA,,,CHECKED,,,,,,Active,Marine Vessel,396600.2,126132.33,,
410,ABRA-005950,Prester John's Corporation,Wisemillers Grocery & Deli,,Retail - Grocery,B,1236 36TH STREET NW,272230,,,,,,,,Active,Retail - Grocery,393892.71,137609.88,Ward 2,20007
411,ABRA-009239,"The City Limits, Inc.",1789 Restaurant Tombs F Scotts,,Restaurant,C,1226 36TH STREET NW,272225,,CHECKED,,,,,,Active,Restaurant,393890.73,137582.1,Ward 2,20007
412,ABRA-060731,"Dops, Inc.","Dops, Inc",,Wholesaler,A,2611 EVARTS STREET NE,45875,,,,,,,,Active,Wholesaler,402676.36,139579.66,Ward 5,20018
413,ABRA-025022,Bacchus Importers Limited,Bacchus,,Wholesaler,A,2800 V STREET NE,287275,,,,,,,,Active,Wholesaler,402687.5,139127.37,Ward 5,20018
414,ABRA-008809,Clinton Price,Price's Grocery,,Retail - Grocery,B,5018 ROCK CREEK CHURCH ROAD NE,302310,,,,,,,,Active,Retail - Grocery,399280.6,142630.45,Ward 5,20011
415,ABRA-009269,Tudor Limited Partnership,Henley Park Hotel,,Hotel,C,926 MASSACHUSETTS AVENUE NW,242922,,CHECKED,,,,,,Active,Hotel,397770.07,137254.95,Ward 2,20001
416,ABRA-008946,Trattoria Alberto Inc.,Trattoria Alberto,,Restaurant,C,504 8TH STREET SE,150908,,,,CHECKED,,,,Active,Restaurant,400458.35,134960.61,Ward 6,20003
417,ABRA-010677,Parker Enterprises Inc,Suburban Market,,Retail - Grocery,B,4600 SHERIFF ROAD NE,19503,,,,,,,,Active,Retail - Grocery,405510.15,137238.63,Ward 7,20019
418,ABRA-009267,TCR Inc,Jr's Bar and Grill,,Tavern,C,1519 17TH STREET NW,225669,,CHECKED,,,,,,About to Expire,Tavern,396687.06,138068.6,Ward 2,20036
419,ABRA-010242,R E S Restaurant Inc.,Primi Piatti,,Restaurant,C,2013 I STREET NW,302232,,,,CHECKED,,,,Active,Restaurant,396046.72,137078.85,Ward 2,20006
420,ABRA-090975,"Constantine Wines, Inc.","Constantine Wines, Inc.",,Wholesaler,A,2510 24TH STREET NE,149317,,,,,,,,Active,Wholesaler,402375.22,139454.2,Ward 5,20018
421,ABRA-011479,"Winners Chinatown, Inc.",Chinatown Express,,Restaurant,C,746 6TH STREET NW,238710,,,,CHECKED,,,,Active,Restaurant,398247.64,136858.19,Ward 2,20001
422,ABRA-011228,R Street Restaurant Corporation,La Tomate,,Restaurant,C,1701 CONNECTICUT AVENUE NW,243323,,CHECKED,,CHECKED,,,,Active,Restaurant,396088.84,138349.19,Ward 2,20009
423,ABRA-099054,"Tartufo, LLC",Tartufo,,Restaurant,C,4910 WISCONSIN AVENUE NW,266072,,CHECKED,,CHECKED,,,,Active,Restaurant,392845.17,142884.89,Ward 3,20016
424,ABRA-013738,"Los Amigos of DC, Inc.",Alero Restaurant,,Restaurant,C,3500 CONNECTICUT AVENUE NW,277550,,,,,CHECKED,,,Active,Restaurant,394889.47,140873.67,Ward 3,20008
425,ABRA-023533,HML Rose Inc.,Lindys Bon Appetit,,Restaurant,C,2040 I STREET NW,218609,,,,CHECKED,,,,Issued,Restaurant,395973.52,136963.75,Ward 2,20006
426,ABRA-014963,TRC Inc.,Sakana Japanese Restaurant,,Restaurant,C,2026 P STREET NW,242674,,,,,,,,Active,Restaurant,396003.55,137953.21,Ward 2,20036
427,ABRA-014389,Three D Corporation,Lebanese Taverna,,Restaurant,C,2641 CONNECTICUT AVENUE NW,284448,,,,CHECKED,,,,Active,Restaurant,395510.29,139655.09,Ward 3,20008
428,ABRA-060538,The Catering Company of Washington,The Catering Company Of Washington,,Restaurant,C,1341 L STREET NW,217987,,,,,,,,Active,Restaurant,397289.72,137346.14,Ward 2,20005
429,ABRA-070233,"Shemali's, Inc.",Shemali's,,Retail - Class B,B,3306 WISCONSIN AVENUE NW,302276,,,,,,,,Safekeeping,Retail - Class B,393695.76,140654.58,Ward 3,20016
430,ABRA-099385,J Shoo & Sun A Inc.,Kenny's Smokehouse,,Restaurant,C,732 MARYLAND AVENUE NE,78355,,,,CHECKED,,,,Active,Restaurant,400419.36,136421.01,Ward 6,20002
